Order_ID,Product_Line,Product_Name,Size,Units_Sold,MRP,Discount_Applied,Revenue,Order_Date,Region,Profit,Sales_Channel_Retail,Gender_Category_Men,Gender_Category_Women,Profit_Margin
3827,Soccer,Phantom GT,M,0.5,0.5134769118315209,0.0,0.16904607862030174,,delhi,0.16208620513876038,False,False,False,0.9582616780765617
3828,Basketball,Air Jordan,XL,0.25,0.15038944426434897,0.0,0.16904607862030174,,hyd,0.2505323620331132,True,True,False,1.4811597411933326
3829,Running,Air Zoom,L,0.25,0.3747789310840732,0.0,0.16904607862030174,,mumbai,0.7130592686778762,False,False,False,4.2156417369778225
3830,Soccer,Phantom GT,L,0.5,0.20745369912598768,0.0,0.16904607862030174,2024-04-09,hyderabad,0.8439982071854929,True,False,False,4.989759231014133
3831,Running,Air Zoom,L,0.0,0.15325191905967642,0.0,0.16904607862030174,,bangalore,0.3277503448090133,False,True,False,1.937676282432451
3832,Basketball,Kyrie Flytrap,L,0.25,0.24048668329663975,0.0,0.16904607862030174,,kolkata,0.8934391068244292,True,True,False,5.282056280063204
3833,Soccer,Phantom GT,,0.25,0.41381973292747193,0.0,0.16904607862030174,,kolkata,0.2588000838698632,True,True,False,1.5300389224559934
3834,Lifestyle,Dunk Low,XL,0.25,0.8991600319916291,1.07,0.16904607862030174,,delhi,0.8462142182501592,True,False,False,5.002860398258103
3835,Running,Free RN,11,0.25,0.5134769118315209,0.0,0.16904607862030174,,pune,0.6695719751545148,True,True,False,3.9585427023559125
3837,Soccer,Tiempo Legend,11,0.25,0.6863856593392151,0.99,0.16904607862030174,,bangalore,0.4243218756071428,True,False,True,2.508611958777114
3838,Soccer,Mercurial Superfly,XL,0.25,0.28236743061909314,0.52,0.16904607862030174,2025-05-04,delhi,0.30257976774203477,True,False,True,1.7888665833114838
3839,Lifestyle,Air Force 1,L,0.25,0.2379533868446316,0.34,0.16904607862030174,,delhi,0.06321210034375101,False,False,True,0.3737130701424608
3840,Soccer,Phantom GT,7,0.0,0.5134769118315209,0.0,0.16904607862030174,,pune,0.17044433714915563,True,True,False,1.007675368766711
3841,Running,React Infinity,,0.25,0.5134769118315209,0.99,0.16904607862030174,,kolkata,0.8719945830840642,True,True,False,5.1552751928793645
3842,Soccer,Tiempo Legend,M,0.25,0.5134769118315209,1.22,0.16904607862030174,,mumbai,0.9052155128469009,True,True,False,5.351678976128818
3843,Training,SuperRep Go,M,0.5,0.5134769118315209,0.0,0.16904607862030174,,hyderbad,0.7851469550045879,False,False,True,4.641827711342229
3844,Training,Metcon 7,M,0.25,0.5134769118315209,0.32,0.16904607862030174,,mumbai,0.4372620721627075,False,False,True,2.585115042154014
3845,Lifestyle,Waffle One,M,0.25,0.5134769118315209,0.0,0.16904607862030174,,pune,0.4170967561983869,False,False,False,2.465896694742085
3846,Lifestyle,Air Force 1,6,0.25,0.7949506795717928,0.28,0.16904607862030174,,bangalore,0.171777406305244,True,False,True,1.015556539686912
3847,Basketball,Kyrie Flytrap,M,0.25,0.450506221220363,0.0,0.16904607862030174,2024-09-10,delhi,0.695321562056966,True,True,False,4.110775536321007
3848,Basketball,Air Jordan,L,0.25,0.9066322552221079,1.14,0.16904607862030174,2025-11-07,bengaluru,0.048771479629818426,False,False,False,0.2883394047774551
3849,Training,Metcon 7,XL,0.25,0.5134769118315209,0.0,0.16904607862030174,,pune,0.10161141707367273,False,True,False,0.6007317337918873
3850,Training,SuperRep Go,,0.25,0.5134769118315209,0.0,0.16904607862030174,,delhi,0.2581248929985977,True,False,True,1.5260471605613464
3852,Lifestyle,Air Force 1,,0.25,0.7294704734535815,0.0,0.16904607862030174,,kolkata,0.766724439408833,False,True,False,4.532912886085714
3853,Training,Flex Trainer,L,0.25,0.7193022420424579,0.0,0.16904607862030174,,kolkata,0.760530380703776,False,False,True,4.496293304032255
3854,Training,Flex Trainer,L,0.75,0.9465304227125548,0.0,0.16904607862030174,,bangalore,0.91074015154284,False,False,True,5.384340913910662
3855,Basketball,LeBron 20,M,0.25,0.6380490112759228,0.05,0.16904607862030174,,delhi,0.15224111431500828,True,False,False,0.9000570131853802
3856,Running,React Infinity,12,0.25,0.6179578676753125,0.0,0.16904607862030174,,kolkata,0.7333226892987056,True,False,False,4.3354400839812826
3857,Soccer,Mercurial Superfly,,0.25,0.8114796879439372,0.96,0.16904607862030174,2024-04-09,kolkata,0.5993405828186045,False,False,True,3.5433312300665345
3858,Lifestyle,Waffle One,L,0.5,0.5134769118315209,0.87,0.16904607862030174,2024-07-09,bangalore,0.13724841445562497,False,False,False,0.8114194285503924
3859,Lifestyle,Blazer Mid,M,0.75,0.5134769118315209,0.0,0.16904607862030174,,mumbai,0.7899637012770918,True,False,False,4.670304554032247
3860,Basketball,LeBron 20,7,0.75,0.5134769118315209,0.0,0.16904607862030174,2025-04-04,mumbai,0.8927100545731197,False,True,False,5.277746087020266
3861,Basketball,Air Jordan,6,1.0,0.5134769118315209,0.46,0.16904607862030174,,hyderbad,0.31145535372499533,True,True,False,1.8413394875334281
3862,Lifestyle,Dunk Low,L,0.25,0.5134769118315209,0.61,0.16904607862030174,,delhi,0.8952030670208694,False,False,False,5.2924849001697325
3863,Training,Flex Trainer,XL,0.25,0.544671253468576,0.0,0.16904607862030174,,hyd,0.2865560071789525,True,False,True,1.6941333166949262
3864,Training,SuperRep Go,7,0.25,0.5134769118315209,0.0,0.16904607862030174,2025-01-05,delhi,0.8025884240352561,True,False,True,4.744942540683444
3865,Training,ZoomX Invincible,L,0.5,0.6696576420066612,0.0,0.16904607862030174,,hyd,0.010610691868662845,False,True,False,0.06273093621331696
3866,Basketball,LeBron 20,,0.75,0.5134769118315209,0.64,0.16904607862030174,,kolkata,0.8049698664814862,True,False,True,4.759021746454309
3867,Lifestyle,Waffle One,XL,0.25,0.5134769118315209,0.0,0.16904607862030174,2024-04-10,bengaluru,0.8858773537903986,False,False,False,5.237350821351358
3868,Running,Free RN,11,0.0,0.19376839111894356,0.51,0.16904607862030174,,bangalore,0.1165367902080011,False,False,True,0.6889712794915116
3869,Basketball,LeBron 20,L,0.75,0.7000046310261228,1.17,0.08240180063285055,,delhi,0.10878267510238472,True,False,True,1.3185491015703923
3870,Training,ZoomX Invincible,M,0.25,0.6180004230504945,0.0,0.16904607862030174,,hyderabad,0.377708698420515,False,False,True,2.2330325450133173
3871,Training,SuperRep Go,XL,0.75,0.5134769118315209,0.0,0.16904607862030174,,delhi,0.5719520710662438,True,False,True,3.381408991160587
3872,Training,SuperRep Go,,0.25,0.8149341831057666,0.0,0.16904607862030174,,delhi,0.41591372945813526,True,False,True,2.458902582020694
3873,Soccer,Tiempo Legend,M,0.75,0.5134769118315209,0.0,0.16904607862030174,,bengaluru,0.42232515730408404,False,True,False,2.496807261208328
3874,Basketball,LeBron 20,XL,1.0,0.16258281088266105,0.7,0.25772563688578864,,kolkata,0.5394698116582957,False,False,True,2.0923823486850126
3875,Basketball,LeBron 20,L,0.0,0.1624050796098423,0.9,0.16904607862030174,,pune,0.8742086705280148,True,False,True,5.168364987582325
3876,Soccer,Phantom GT,XL,0.25,0.2884090422662489,0.0,0.16904607862030174,,hyderbad,0.9685815028479204,True,True,False,5.72630184955211
3877,Training,SuperRep Go,,0.25,0.5134769118315209,0.0,0.16904607862030174,,delhi,0.7297620673536557,False,True,False,4.314389510571049
3878,Running,Air Zoom,XL,0.25,0.15243961204517378,0.0,0.16904607862030174,,kolkata,0.6497105912632994,True,True,False,3.8411212164236246
3879,Training,Flex Trainer,11,0.0,0.5590774995963498,0.1,0.16904607862030174,,pune,0.7990104895037636,True,True,False,4.723789614404117
3880,Soccer,Premier III,,0.0,0.5134769118315209,1.1,0.16904607862030174,,mumbai,0.1950378280013773,False,False,False,1.1530733055845608
3881,Training,SuperRep Go,,0.75,0.20656253950453027,0.06,0.3995952242452316,,hyderbad,0.6065618549859287,False,False,True,1.5175609269070849
3882,Soccer,Tiempo Legend,M,0.25,0.6547094406596584,0.0,0.16904607862030174,,bangalore,0.15832937388069318,False,True,False,0.9360511054832679
3883,Soccer,Premier III,M,0.25,0.8424462331609007,0.0,0.16904607862030174,2025-10-05,delhi,0.004726336098858704,True,False,False,0.02794233326253078
3885,Training,Metcon 7,XL,0.5,0.5134769118315209,0.0,0.16904607862030174,2024-10-11,bengaluru,0.1320277078327912,False,True,False,0.7805543522481909
3886,Basketball,Kyrie Flytrap,8,0.25,0.3706147624596506,0.0,0.16904607862030174,,delhi,0.20451166002696913,True,False,False,1.2090830700607365
3887,Basketball,Zoom Freak,10,1.0,0.5134769118315209,0.0,0.16904607862030174,2025-07-06,mumbai,0.966394346093992,False,False,True,5.713371270423296
3888,Training,ZoomX Invincible,,0.25,0.21666193133815378,0.0,0.16904607862030174,,mumbai,0.1650370393168838,False,False,False,0.9757071559865015
3889,Soccer,Phantom GT,,0.25,0.865959329577613,0.05,0.16904607862030174,,kolkata,0.15229112845362053,False,False,False,0.9003526992516503
3890,Training,ZoomX Invincible,XL,0.25,0.2986573779130093,0.0,0.16904607862030174,2025-10-01,delhi,0.36082507939744507,False,False,True,2.133215752565115
3891,Training,ZoomX Invincible,L,0.0,0.9320303044336443,0.0,0.16904607862030174,,bangalore,0.9680255764610379,True,True,False,5.723015185200107
3892,Training,Flex Trainer,M,0.25,0.5134769118315209,0.0,0.16904607862030174,,delhi,0.6658843942422185,False,False,False,3.936741541238993
3893,Basketball,Air Jordan,,0.25,0.5134769118315209,1.22,0.16904607862030174,,delhi,0.7662589231955957,True,True,False,4.530160731161199
3894,Soccer,Premier III,11,0.25,0.4066979657279034,1.03,0.1725711554463197,2024-08-06,pune,0.0252686817234872,False,False,True,0.14633991217683587
3895,Soccer,Tiempo Legend,XL,0.25,0.5134769118315209,0.0,0.16904607862030174,,hyderabad,0.30117552461945973,False,True,False,1.7805646283738983
3896,Basketball,Kyrie Flytrap,,0.25,0.536096345369412,0.94,0.16904607862030174,,mumbai,0.27105931869201483,False,True,False,1.6025161263152155
3897,Soccer,Tiempo Legend,8,0.5,0.5061135802963608,0.69,0.25290682467213965,,delhi,0.8717483596324345,True,False,True,3.445552746500394
3898,Basketball,LeBron 20,L,0.25,0.5134769118315209,0.07,0.16904607862030174,,hyd,0.4911465356552718,True,True,False,2.903682660937089
3899,Basketball,Zoom Freak,L,0.25,0.5134769118315209,0.75,0.16904607862030174,,pune,0.11917984507158753,True,True,False,0.7045971508397889
3900,Basketball,Zoom Freak,M,0.75,0.950337877162658,0.0,0.16904607862030174,2024-01-11,delhi,0.12426974548574309,True,True,False,0.7346888943532838
3901,Running,Air Zoom,XL,0.25,0.5134769118315209,0.12,0.16904607862030174,,mumbai,0.5117927567985565,True,True,False,3.0257441436016164
3902,Running,Pegasus Turbo,XL,0.25,0.5134769118315209,0.85,0.16904607862030174,2025-02-01,kolkata,0.8415571324970713,False,True,False,4.975327476471946
3903,Running,React Infinity,9,0.25,0.5134769118315209,0.0,0.16904607862030174,,pune,0.21121932546315977,False,False,False,1.2487391205639704
3904,Soccer,Phantom GT,L,0.5,0.7220946256316032,0.0,0.16904607862030174,,bangalore,0.45059468734430697,True,False,False,2.6639381238970348
3905,Soccer,Tiempo Legend,7,0.25,0.5134769118315209,0.0,0.16904607862030174,2024-10-12,kolkata,0.9860306663614522,True,False,True,5.829462169057368
3906,Lifestyle,Dunk Low,XL,1.0,0.6986766529947095,0.14,0.7526548737853486,2024-04-09,hyderbad,0.8916078199029341,False,True,False,1.1844597105287957
3907,Running,React Infinity,L,0.75,0.5134769118315209,0.0,0.16904607862030174,,delhi,0.8774442005720848,True,False,True,5.187493601561802
3908,Running,Free RN,,0.0,0.156078096623231,0.0,0.16904607862030174,,kolkata,0.3056691026116999,True,False,True,1.807130884174172
3909,Soccer,Premier III,L,0.25,0.5134769118315209,0.0,0.16904607862030174,,delhi,0.17557848083977587,True,False,True,1.0380286807234447
3910,Basketball,Zoom Freak,XL,0.25,0.113462643264548,0.0,0.16904607862030174,,pune,0.5835130315685396,False,True,False,3.4497579626330372
3911,Soccer,Premier III,M,0.25,0.4496288295144056,0.0,0.16904607862030174,2025-07-05,mumbai,0.8213841220498872,True,True,False,4.856063638895976
3912,Basketball,LeBron 20,L,0.25,0.6221095200129169,0.0,0.16904607862030174,,pune,0.10174222328235097,False,False,False,0.6015050665805939
3913,Training,ZoomX Invincible,XL,0.25,0.4065865707752213,0.0,0.16904607862030174,2024-12-06,delhi,0.7966021163675115,True,False,False,4.709551193059107
3914,Soccer,Tiempo Legend,XL,0.5,0.5134769118315209,0.0,0.16904607862030174,,delhi,0.47173720263228264,True,False,False,2.7889337221422434
3915,Running,Free RN,M,0.5,0.7454362489189057,0.0,0.16904607862030174,2025-12-03,pune,0.8207685634208133,False,True,False,4.852424425772651
3916,Soccer,Premier III,L,0.75,0.5134769118315209,0.0,0.16904607862030174,,kolkata,0.4837925336585535,True,False,True,2.860205436654364
3917,Running,React Infinity,L,0.0,0.3404054525951895,0.0,0.16904607862030174,2024-02-10,pune,0.9138410281368002,False,False,True,5.402673450019412
3918,Running,Pegasus Turbo,M,0.25,0.5134769118315209,0.85,0.16904607862030174,,bangalore,0.4564982793212697,False,True,False,2.698840452257925
3920,Running,Air Zoom,L,0.25,0.4423318342993821,0.0,0.16904607862030174,2025-09-06,pune,0.4715640767678555,False,False,True,2.7879101934513075
3921,Lifestyle,Blazer Mid,L,0.25,0.5134769118315209,0.0,0.16904607862030174,,hyd,0.9884755882913054,True,False,False,5.843916668681575
3922,Soccer,Phantom GT,L,0.25,0.5134769118315209,0.0,0.16904607862030174,,bangalore,0.5916153220237259,True,False,False,3.497659105368804
3923,Basketball,LeBron 20,XL,0.0,0.02257687816270924,0.0,0.16904607862030174,,kolkata,0.19271986503877056,False,True,False,1.1393693936670395
3924,Running,Pegasus Turbo,L,0.25,0.3508152483419049,0.0,0.16904607862030174,,kolkata,0.8252313634815996,False,False,True,4.878808720916758
3925,Basketball,LeBron 20,M,0.5,0.5134769118315209,0.23,0.16904607862030174,,hyderbad,0.23763640875401315,True,False,False,1.4049182262596709
3926,Lifestyle,Dunk Low,XL,0.5,0.3486073753471705,0.0,0.16904607862030174,2024-08-11,mumbai,0.8025691878280976,False,True,False,4.74482881527334
3927,Soccer,Premier III,L,0.25,0.5134769118315209,0.0,0.16904607862030174,2025-10-04,bengaluru,0.4230022717960654,True,False,True,2.500810395643985
3928,Running,Pegasus Turbo,,0.5,0.45428864309682976,0.74,0.23456739339705357,,delhi,0.041253969872252334,True,True,False,0.17579762264820176
3929,Running,Free RN,,0.25,0.2745247252987951,0.9,0.1784355526622065,,mumbai,0.06499529674734972,True,False,False,0.36404680064100375
3930,Soccer,Phantom GT,7,0.25,0.2002781118931009,0.0,0.16904607862030174,2025-08-02,mumbai,0.9279546333290373,True,True,False,5.486113783412651
3931,Lifestyle,Dunk Low,XL,0.25,0.9885488491900085,0.66,0.16904607862030174,,hyderabad,0.20853587456454037,False,True,False,1.2328744258544748
3932,Training,SuperRep Go,L,1.0,0.3147020059852884,0.54,0.35501534284770225,2025-10-06,bangalore,0.4787276403137041,True,False,False,1.3480905569293165
3933,Training,SuperRep Go,XL,1.0,0.5134769118315209,0.0,0.16904607862030174,,pune,0.4901116277101411,False,True,False,2.8975642338734984
3934,Soccer,Mercurial Superfly,,0.25,0.5134769118315209,0.0,0.16904607862030174,,kolkata,0.675789117308162,False,False,False,3.995298754901496
3935,Running,React Infinity,M,0.25,0.5134769118315209,0.0,0.16904607862030174,,pune,0.0702852537159543,True,False,True,0.4155299034376687
3936,Lifestyle,Blazer Mid,M,0.75,0.19246294240380293,0.0,0.16904607862030174,,pune,0.6122538486841472,True,False,False,3.6196750978692895
3937,Running,React Infinity,M,0.25,0.9441736059046836,0.0,0.16904607862030174,2024-07-12,hyd,0.10790742767667012,False,False,True,0.6379540605188972
3938,Training,SuperRep Go,8,0.25,0.10226056656223913,0.0,0.16904607862030174,,kolkata,0.6027280788992273,False,False,False,3.5633582747858332
3939,Training,ZoomX Invincible,M,0.25,0.5134769118315209,0.0,0.16904607862030174,,bangalore,0.6576686101647966,False,False,True,3.8881694185836126
3940,Running,React Infinity,11,0.25,0.5134769118315209,0.0,0.16904607862030174,,hyderabad,0.3251823111533452,False,False,False,1.9224939401835786
3941,Soccer,Phantom GT,,0.0,0.9740887830289165,0.0,0.16904607862030174,,pune,0.5826820274192898,False,True,False,3.4448450249165483
3942,Lifestyle,Blazer Mid,M,0.25,0.1597854207787884,0.0,0.16904607862030174,,delhi,0.05011224326877021,False,True,False,0.2962660658616977
3943,Soccer,Tiempo Legend,,0.0,0.6566882656056194,0.45,0.16904607862030174,,bangalore,0.9728173156642359,True,False,True,5.7513441848569915
3944,Training,Metcon 7,,0.25,0.5134769118315209,0.04,0.16904607862030174,2024-12-10,bangalore,0.2015454368831189,False,True,False,1.1915466118227138
3946,Training,SuperRep Go,,0.25,0.5134769118315209,0.0,0.16904607862030174,,kolkata,0.8560304547631735,True,True,False,5.06089447503413
3947,Training,SuperRep Go,,0.5,0.5134769118315209,0.0,0.16904607862030174,,kolkata,0.8760322629666464,True,True,False,5.179146156460176
3948,Basketball,LeBron 20,L,0.25,0.5134769118315209,0.64,0.16904607862030174,,delhi,0.8983481868912944,False,False,True,5.311079004721723
3950,Running,React Infinity,XL,0.25,0.1837428453775475,0.0,0.16904607862030174,2025-02-07,kolkata,0.32203911490363624,False,False,False,1.9039112081726
3951,Soccer,Mercurial Superfly,,0.25,0.5134769118315209,0.0,0.16904607862030174,,delhi,0.6121288133376166,False,False,True,3.618935882703614
3952,Soccer,Mercurial Superfly,12,0.25,0.5134769118315209,0.83,0.16904607862030174,,mumbai,0.835220725859041,False,False,True,4.937866326383719
3953,Basketball,Air Jordan,XL,0.25,0.5134769118315209,0.0,0.16904607862030174,,delhi,0.6163761678782271,True,False,True,3.644046453254558
3955,Training,SuperRep Go,XL,0.75,0.5134769118315209,0.0,0.16904607862030174,,pune,0.5767168795794195,True,False,False,3.409578775243325
3956,Lifestyle,Air Force 1,,0.5,0.5134769118315209,0.0,0.16904607862030174,2025-06-03,hyd,0.7774505485204473,False,False,True,4.596326174759654
3957,Lifestyle,Waffle One,XL,0.25,0.013314825917224804,1.14,0.16904607862030174,,hyderabad,0.6933190728917598,False,True,False,4.09893672112919
3958,Lifestyle,Dunk Low,,1.0,0.8271137818085785,0.0,0.16904607862030174,,kolkata,0.17060207404785582,True,False,True,1.008607917129563
3959,Lifestyle,Dunk Low,M,1.0,0.5113341235282411,0.0,0.16904607862030174,2025-12-01,mumbai,0.7106393538173291,True,False,False,4.201335080386751
3960,Lifestyle,Dunk Low,9,0.25,0.05567745028217965,0.0,0.16904607862030174,,mumbai,0.586746637991894,True,False,True,3.4688752040715047
3961,Lifestyle,Waffle One,,0.25,0.17053565952695945,0.0,0.16904607862030174,,hyderabad,0.9787074422961877,False,False,False,5.786166905430809
3963,Soccer,Mercurial Superfly,XL,0.25,0.5872366416799861,0.0,0.16904607862030174,,mumbai,0.18342877698118507,True,True,False,1.0844400205868507
3964,Training,ZoomX Invincible,XL,0.25,0.5134769118315209,0.0,0.16904607862030174,2025-03-01,kolkata,0.2533254593125364,True,False,True,1.4976726707404204
3965,Soccer,Mercurial Superfly,M,0.25,0.5134769118315209,0.05,0.16904607862030174,,hyd,0.46051287575526156,False,False,False,2.722574945346611
3966,Training,Metcon 7,7,0.25,0.5134769118315209,0.0,0.16904607862030174,,mumbai,0.6294067746074371,True,False,False,3.7210840460589467
3967,Lifestyle,Waffle One,,0.0,0.5134769118315209,0.0,0.16904607862030174,,bangalore,0.07558290516742232,False,False,True,0.44684988138028575
3968,Lifestyle,Waffle One,M,0.25,0.7678917190994783,0.0,0.16904607862030174,2024-05-12,bengaluru,0.37959384672205415,True,False,False,2.2441776352035006
3969,Lifestyle,Waffle One,XL,0.25,0.7404923156257079,0.0,0.16904607862030174,2023-04-08,mumbai,0.9528155074607629,True,False,True,5.633092503430945
3970,Soccer,Phantom GT,L,0.0,0.9993216172544523,0.0,0.16904607862030174,,kolkata,0.875368613819676,True,True,False,5.175222629811591
3971,Training,Metcon 7,6,0.25,0.5134769118315209,0.95,0.16904607862030174,2025-11-02,bengaluru,0.9695144588951108,True,False,False,5.73181753194215
3972,Running,Pegasus Turbo,XL,0.25,0.5134769118315209,0.0,0.16904607862030174,,bengaluru,0.6135657580123612,True,True,False,3.627431170838377
3973,Running,React Infinity,M,0.5,0.5134769118315209,0.0,0.16904607862030174,,bangalore,0.13929322327658009,False,False,False,0.8235084396444379
3974,Lifestyle,Dunk Low,L,1.0,0.5134769118315209,0.0,0.16904607862030174,,delhi,0.24947821788082397,True,True,False,1.4749275887196382
3975,Soccer,Tiempo Legend,M,0.75,0.5134769118315209,0.0,0.16904607862030174,,mumbai,0.47950093584147824,True,False,True,2.834833297660181
3976,Training,SuperRep Go,L,1.0,0.6918853157671421,1.05,0.13535798711138197,2024-12-12,delhi,0.38038637845698686,True,True,False,2.8081502358676684
3977,Soccer,Mercurial Superfly,L,0.0,0.6855307969495306,0.21,0.16904607862030174,2025-11-05,delhi,0.7203594092945506,False,True,False,4.258800530112257
3978,Training,Flex Trainer,,0.5,0.9813882815013037,0.0,0.16904607862030174,2024-11-09,delhi,0.37588895322331506,True,False,True,2.2222741212174872
3979,Training,ZoomX Invincible,M,0.75,0.5134769118315209,0.5,0.16904607862030174,2025-11-06,pune,0.4032332216992111,False,True,False,2.383934791680196
3980,Training,SuperRep Go,10,0.25,0.5134769118315209,0.0,0.16904607862030174,2025-07-07,hyderbad,0.18774922910899813,True,True,False,1.109982747696189
3981,Soccer,Premier III,L,0.25,0.2504408862031719,1.02,0.16904607862030174,,delhi,0.24811437079328194,False,True,False,1.466864457143271
3982,Basketball,Zoom Freak,L,0.25,0.7509872221227873,0.0,0.16904607862030174,,bangalore,0.5167191494518643,False,True,False,3.0548692211292274
3983,Lifestyle,Waffle One,L,1.0,0.5134769118315209,0.22,0.16904607862030174,,pune,0.3525919827335805,False,False,False,2.0845412770406413
3984,Training,SuperRep Go,,1.0,0.5134769118315209,0.0,0.16904607862030174,,pune,0.32434553614194783,True,False,True,1.9175468848440587
3986,Running,Air Zoom,L,0.25,0.5134769118315209,0.0,0.16904607862030174,2024-10-11,mumbai,0.3618638345840074,True,False,False,2.139356924710726
3987,Basketball,Zoom Freak,L,0.5,0.5134769118315209,0.0,0.16904607862030174,,hyd,0.9825719963143428,True,False,False,5.809014340320685
3988,Lifestyle,Blazer Mid,M,1.0,0.7433209964466262,0.67,0.4035148825399153,2024-10-10,pune,0.9421778849020781,False,False,False,2.334348721169621
3989,Training,Metcon 7,L,0.25,0.5134769118315209,0.0,0.16904607862030174,,bengaluru,0.42407757577622907,False,True,False,2.507167646068794
3990,Basketball,Air Jordan,11,0.0,0.5134769118315209,0.0,0.16904607862030174,,kolkata,0.8029462174884054,False,False,False,4.747057833311377
3991,Training,ZoomX Invincible,,0.0,0.5134769118315209,0.1,0.16904607862030174,,bengaluru,0.2494609052943813,False,True,False,1.474825235850545
3992,Lifestyle,Dunk Low,XL,0.25,0.3035187037132068,0.0,0.16904607862030174,,pune,0.05608508559150374,False,True,False,0.3315778056989619
3993,Lifestyle,Blazer Mid,7,0.25,0.5134769118315209,0.0,0.16904607862030174,,hyd,0.4347959904049799,True,False,False,2.570535444578693
3994,Basketball,Air Jordan,,1.0,0.5134769118315209,0.0,0.16904607862030174,2025-12-04,bengaluru,0.21196953754234368,True,False,False,1.2531744115580228
3995,Lifestyle,Air Force 1,11,0.25,0.5134769118315209,0.47,0.16904607862030174,,delhi,0.854430002327581,False,True,False,5.051432520913483
3996,Running,React Infinity,,0.5,0.5134769118315209,0.0,0.16904607862030174,,bengaluru,0.7922316501010862,False,True,False,4.683712779883498
3997,Lifestyle,Waffle One,M,1.0,0.5134769118315209,0.0,0.16904607862030174,,hyderabad,0.13748117256224354,True,False,True,0.8127955060126495
3998,Training,Flex Trainer,,0.25,0.5134769118315209,0.0,0.16904607862030174,,delhi,0.6211159693220968,False,True,False,3.672068394304161
3999,Lifestyle,Blazer Mid,7,0.25,0.5134769118315209,0.27,0.16904607862030174,,kolkata,0.5162863347907967,False,False,False,3.05231039940189
4000,Basketball,Air Jordan,M,0.25,0.5134769118315209,0.11,0.16904607862030174,2025-09-01,kolkata,0.290295525850577,True,False,True,1.7162415364191264
4001,Basketball,Zoom Freak,L,0.25,0.6983700039676629,0.0,0.16904607862030174,,mumbai,0.6452458675817971,False,False,True,3.8147255487385068
4002,Soccer,Mercurial Superfly,M,0.25,0.5069409068550452,0.0,0.16904607862030174,2024-03-11,mumbai,0.6373628698882186,True,False,False,3.7681208756779254
4003,Lifestyle,Air Force 1,L,0.25,0.6456714299482201,1.17,0.16904607862030174,2025-03-02,mumbai,0.39218779154876476,True,True,False,2.3186336611985308
4004,Basketball,Air Jordan,XL,0.25,0.5134769118315209,0.06,0.16904607862030174,,delhi,0.08670528014650294,True,True,False,0.512605913502367
4005,Training,Metcon 7,M,0.25,0.21577452660274182,0.0,0.16904607862030174,,delhi,0.5739507129900183,False,False,False,3.3932250612703827
4006,Basketball,LeBron 20,12,0.25,0.5134769118315209,0.0,0.16904607862030174,,kolkata,0.7341152210336384,True,False,False,4.3401255708775635
4007,Soccer,Premier III,XL,0.0,0.5134769118315209,0.0,0.16904607862030174,2025-10-01,pune,0.5665793984068573,True,False,False,3.349645484118564
4008,Basketball,LeBron 20,9,0.75,0.7172633389197695,0.07,0.6516422413658197,,hyderabad,0.2653884848216707,True,True,False,0.40719853337342526
4009,Basketball,Zoom Freak,M,0.25,0.5134769118315209,0.0,0.16904607862030174,,mumbai,0.08875778345032154,True,False,False,0.5247404147604543
4011,Running,Air Zoom,M,1.0,0.36333904493221814,0.0,0.16904607862030174,2025-04-07,bangalore,0.7951959496242208,True,False,True,4.701237865580512
4012,Basketball,Zoom Freak,,0.25,0.4846844456348825,0.47,0.16904607862030174,,hyd,0.6403271694113529,True,True,False,3.7856459613749376
4013,Basketball,LeBron 20,10,0.5,0.22383626694235872,0.0,0.16904607862030174,2025-04-07,hyderbad,0.4997989816351931,False,False,True,2.9548363504018282
4014,Running,Air Zoom,L,0.25,0.5134769118315209,0.0,0.16904607862030174,2024-04-08,hyderbad,0.3391189432397236,True,False,False,2.0048879998038625
4015,Lifestyle,Air Force 1,L,1.0,0.4379611469424589,0.0,0.16904607862030174,2025-05-07,bengaluru,0.4605628898938739,False,True,False,2.7228706314128814
4017,Training,Metcon 7,XL,0.25,0.9040601582809633,0.0,0.16904607862030174,,mumbai,0.4573254362290879,False,False,False,2.7037306448923935
4018,Lifestyle,Blazer Mid,M,0.25,0.5585968741825301,0.36,0.16904607862030174,,mumbai,0.217276807097391,True,False,True,1.2845512522056919
4019,Soccer,Tiempo Legend,10,0.25,0.5134769118315209,0.66,0.16904607862030174,,bengaluru,0.2637514835924771,False,False,True,1.5593118430167399
4020,Running,Pegasus Turbo,M,0.25,0.25603566641091724,0.0,0.16904607862030174,,bengaluru,0.8771037197053783,True,False,True,5.185480661802963
4021,Basketball,Kyrie Flytrap,6,0.25,0.6279396064128447,0.0,0.16904607862030174,,delhi,0.6537655837323243,False,False,True,3.865094532873529
4022,Training,Metcon 7,L,0.25,0.5134769118315209,0.0,0.16904607862030174,,bengaluru,0.688646598172945,False,False,False,4.07131281901495
4023,Running,Free RN,XL,0.0,0.046246428164649224,0.76,0.16904607862030174,,hyderbad,0.47450529284239973,False,False,True,2.8052988086561963
4024,Training,Metcon 7,M,0.0,0.5134769118315209,0.0,0.16904607862030174,,bengaluru,0.08857696310303104,True,True,False,0.5236713959054774
4025,Basketball,Kyrie Flytrap,L,0.25,0.03238464051346813,0.0,0.16904607862030174,,kolkata,0.7974696693103628,True,False,True,4.714680209054794
